,feature_5,category_1,category_2,cluster1_2_3_4,cluster6_7_8
1165,-0.6961063789056623,2,0,3.8675394974318418,0.5866969762948943
3500,0.850425413393596,2,1,1.8616374781889746,-1.0741497478538677
2050,-0.9910621281416998,2,1,1.6650295297758628,2.5819886716240434
3760,0.2590813552309536,0,1,0.7569806266950514,-0.7619237115181098
2624,0.5468831221993222,0,0,0.8844690354401797,-3.957220261288812
4484,-0.1205604623569973,1,0,-0.1545927855755152,-1.274992371402498
4435,-0.6942910896637211,2,1,1.055443546947522,2.0322124288441246
7799,-0.2681010461096502,3,1,-3.210099531337096,0.2366270082584414
8926,0.5826180241251337,3,0,-2.1948569783524197,1.296308341333324
7069,0.3738726067693145,3,1,-3.62668280512268,-1.4994689803218886
4361,-0.5098165641214019,3,0,-1.4328371188841313,-2.586655396151101
2424,-0.6131448519942024,3,0,-2.748400337581976,-0.33660041104270527
1262,-0.3190184704447636,2,1,1.0896739007937482,-3.5886404022864915
1771,-0.5406939059878388,2,0,2.9906689851091106,1.2289158199229657
3511,0.1245044467193845,3,0,-1.1350953690983536,1.3340724700300068
271,-0.9019410276508352,3,1,-1.5131733326886803,-0.2826758378317605
4792,-0.5503092852821669,1,0,0.029952388428618894,2.8772854099575618
4843,-0.2455458702839412,1,0,-0.38740107372328314,1.2096482790341192
244,0.123742132500819,3,1,-1.8213294423203106,1.9027976703834586
8855,0.0312114168715575,3,0,-0.9400898759492371,-0.40896363857766876
4572,-0.7670417002838561,2,2,1.3555731581132981,1.1172797123326392
2032,-0.9452719930979372,0,1,0.7635071427216342,1.9925993480733688
5053,-0.7032138986838234,1,0,-0.6224293502558046,-0.705844200953508
7735,-0.1968037805842668,3,0,-2.8711988735525242,-1.4024334130047753
813,0.8156875439367939,0,1,0.4051006672331333,1.9520176894049588
8694,-0.9868805122102956,1,2,0.055902181264378,-0.19883524335468428
6010,0.5764254196495244,1,0,-0.13052024542995336,1.6200556822714234
3810,-0.41996271949658,3,0,-1.624650836777139,-0.8392187808382383
5727,-0.3513297240037232,1,0,-0.4902080135938356,-0.9850952589795526
8962,0.9326481501993542,0,2,0.32092303277193257,0.013103338354768207
7950,-0.7971627365182996,3,2,-2.1800029256915616,0.14472813842360968
1804,0.0365965673724877,3,2,-2.7989411067452594,-0.594863515873451
8359,-0.2517737371174182,3,1,-1.253523425344458,-1.719340819776703
4346,0.3211265039713271,1,2,-0.0667501152565607,2.6618659006543974
2461,0.0190834866446651,2,0,1.5780838162803918,-0.04137395344541941
545,0.8701382728516864,3,2,-1.4612481716307035,-0.763653750970181
3241,-0.1540486023793106,2,2,4.708696760597524,1.41740854157782
738,-0.9607898051885064,2,0,2.760673825056192,-1.424943042640388
310,0.0896664199096715,1,1,-0.06439072719299185,-0.8548080782207714
3521,-0.6106260055177128,3,2,-4.161688969652183,1.5261681141369505
7037,-0.5680157837044848,3,1,-1.2726344231418678,2.2750493197834984
1131,-0.0018587044006157,0,1,0.6371063779047108,-0.11802083118652029
5545,0.3365903700559693,3,0,-2.8049231839245294,-1.731012133563053
492,-0.7698100202070486,0,2,0.12960141979394632,1.5291167666976746
4111,-0.897612731579349,3,0,-1.1899689202095955,0.9608734231260888
7328,-0.6167466560910375,3,0,-2.07374700045754,0.9568078615029224
2769,-0.0099126800857274,1,1,-0.3995839700795437,-4.473867449479896
7564,-0.9335811739336736,0,0,0.16025712205167852,-3.494428667993038
920,-0.5371100632681118,2,2,1.9299114189727227,-2.8173610463178616
8816,-0.8542723589271386,1,1,-0.42334941266064896,1.3288750768800535
8194,-0.4537669182734254,0,1,0.11435349623359793,0.14482894627187778
3587,-0.4804791557143231,3,1,-1.5411245941765845,1.5484843323576054
6640,-0.6101628191594415,3,1,-1.651473951293927,1.664077505185305
3959,-0.2283734781179454,0,0,0.3294884291273176,-0.9390551400017061
38,-0.2452915414202618,3,1,-2.1744440563014913,1.1596098862881985
4459,-0.5284835259519169,2,1,1.1214552242218052,1.689895437514947
7126,-0.4918422293165665,0,2,0.10061564456158484,-1.544290223542544
4278,0.6663170619525516,1,0,-0.12772557310412092,2.5748687910068786
7129,-0.7080491346630873,2,2,2.141504299298846,1.7380308516067362
2983,-0.1932916601269954,0,0,0.47787894386685636,0.17025891383181813
5290,-0.9031536633908396,2,0,2.2629155382254433,-0.739513014520003
6948,-0.4255072821299397,1,1,-0.9426376968206456,-0.6012877169666183
130,0.8207942453765518,3,0,-2.2790242828944582,1.2166277506115195
5217,-0.6925502235289678,3,0,-0.8008546848612168,-0.7277375809450213
8927,-0.5641898422213503,1,0,-0.4995374047505988,-0.7715523810195939
2667,0.6775091559799025,3,1,-1.7092630512578766,-1.6522264068046209
7138,0.4061490855363794,3,1,-0.7715106120639009,-0.0036060046835689236
3223,-0.9742046751921836,2,1,1.0090965149645008,-1.456274466762829
1182,0.4772469662274934,2,1,1.5224319125410442,1.2709675090929713
5392,0.0679681768137068,0,1,0.24860015813062825,-0.7321902363284641
614,-0.8910495179499569,2,0,4.03118337965952,0.7647443066585137
8910,-0.1307714991771777,3,1,-1.780051803929981,-0.34006587790360115
1466,0.0209060352487464,2,2,2.725875867903622,0.4476654740499361
4497,-0.5400683131998336,2,2,2.033000179090473,1.537735258775306
3042,-0.591337153345685,3,2,-1.0031455739778927,0.3740098826444415
934,-0.8932681291266882,0,1,0.7088788974167943,2.284437587669285
2419,0.905094216126014,3,0,-1.9971859047388987,-1.8463747286465786
5085,0.7520453198393309,2,2,3.647124370316275,0.2678709514796427
3294,0.6589088068011211,3,0,-1.85460838546689,0.10506496328270416
6737,-0.0354388150611821,0,0,0.4189120805806521,0.2972525966501238
7938,-0.1688654574194672,2,1,2.0912913066142775,0.01601232645459466
4822,-0.8704147211508475,3,1,-1.366018574702839,-1.8436758700049178
826,0.2300695509373329,2,2,2.4713254525419988,0.45328664314150585
1521,-0.7526805556411362,2,0,0.9550836111895804,-0.36187287093335296
6831,0.2787253462648169,3,0,-0.8263632208291799,-4.461572762858421
2930,-0.9856989871544816,2,2,1.3825516681993713,-3.234298438107629
4232,-0.4040116296202949,3,0,-0.8364477725980823,0.03131868874828656
628,-0.6431973266164419,0,1,0.0777024260097282,-1.53259446238098
4430,0.6842568771848148,3,0,-2.337660610877415,-0.396701728772326
3853,0.9900986154528256,3,0,-1.8388170497659042,-0.4029595804826491
390,-0.1163188888558419,3,0,-1.4051010959636454,-0.06306001953226784
4345,-0.9704672568090082,0,0,-0.05302271789971185,2.671180578417021
8869,0.8489190671184228,3,0,-2.1273115449845856,-1.3399200465084296
7124,0.2440179137568954,2,1,2.1363424111091285,-1.0646582808932445
5913,-0.2868312299288145,0,1,0.277745779695581,0.3738880428215013
3990,0.5143727221814711,3,1,-2.6846279956517707,1.6885714314192264
400,-0.631288767588909,3,1,-2.477196180416618,-0.5314930609494606
4806,0.9703458055321104,3,1,-1.2911132584280036,0.022746166798346065
5135,-0.7332304989658385,0,0,0.09754851809419035,0.00992689621887903
7911,0.0706917794465444,2,2,1.042598012661049,1.7755660655767602
3359,-0.3064115617916609,3,2,-1.5661361479445526,1.7137717476276784
46,0.0027518790915666,1,1,-0.7247132847644453,1.5942797199539402
5657,0.9635483554923135,1,1,-0.24743928143572097,0.9040607545497114
488,-0.947155249812048,2,0,2.6976444572060294,-1.3845018906773159
3993,0.7360137725502103,2,0,0.9405030633301151,-1.4229273039957597
3642,0.3785616964089409,3,0,-1.7300884768035918,1.384427013235679
3726,-0.4213921443720967,0,0,0.8606142959052184,-3.600400262931906
8592,0.1462858678318597,2,0,3.1265571419037195,-0.7389153444963705
5208,0.8548486132511601,3,0,-1.818644764888344,-2.709256537402967
6609,0.4810485081238125,0,2,0.17225875612531633,-1.9599221564734453
5319,-0.4686321785979379,2,1,1.1279188833767602,-0.343833634440694
709,0.8714569878145393,2,0,2.51922760270679,-1.6956992062545078
7119,0.2716777378970099,2,0,1.0833816297799108,0.29529613914541725
2421,0.7000842671621719,2,0,1.8198249757094647,0.8091412633420484
5604,-0.570507029157763,0,2,0.40999130056672745,-0.532092286807029
1750,0.8885303394027118,3,0,-4.503152051937289,3.6346922690069756
8951,-0.0610731952564509,3,0,-1.8621071577427522,-0.9033570403366533
8014,-0.0553281752820418,1,0,-0.6242591724032427,0.6490815157092923
4062,0.4679713747366012,3,1,-1.325480425824858,-2.1144181835030555
8744,0.0232599997694129,2,1,3.5033772111206027,-0.06259319960080187
338,0.7360474420479681,0,0,0.7136089721242562,-0.3661825821432094
215,0.3303130478112264,2,0,1.2165729176660838,-2.2362302182094123
3663,-0.0116342604640633,0,0,0.5162004777629956,-2.5065104148212853
1341,-0.963801255820948,0,0,-0.34218422249321645,3.0608979592763412
8585,-0.554081641795312,2,1,1.2052493122761712,1.1792299442282264
5616,-0.5188604930549665,1,1,-0.46196294180894676,-0.30216034078806664
3894,-0.923981332589076,1,1,-0.5482282176078949,0.2666409890215503
3640,-0.1127852925919588,1,2,-0.9536210699678361,-1.5992286539131844
329,0.6869598967243384,2,2,1.0681445481816971,0.894411969139835
7693,0.8371383745732648,1,1,-0.3101925916014859,1.7106444895498534
3004,0.7470307061184731,2,2,0.9801783980780747,1.2474681659396807
6960,0.1388824430164115,2,1,1.5761159949079984,2.1659259624488074
4090,-0.966063776785126,3,0,-1.7389253618890532,1.250618002820045
3115,-0.4774622580059859,0,0,0.6590706725281232,-0.3410240246373217
8840,-0.6541358251500662,3,1,-1.3252038463315756,-0.9341764408361971
2322,-0.5695871566876316,0,1,0.9553960986630701,-1.5456885398460072
6667,-0.7285210629374264,1,0,-0.8241995261344502,-0.48794132305609655
7009,0.7212969509367408,2,1,2.303818227182833,-1.708703323641634
4197,-0.1351387144795055,3,1,-2.692409846772911,0.7906924805629595
3549,-0.8647203850421847,1,1,0.18188430722089122,0.376431876500446
1458,0.1458143787367327,2,1,1.9666433241166597,0.4425508957216457
171,0.3382121193222314,3,1,-1.4047079113883252,-0.5002681004792587
4203,0.5978790983934701,3,2,-1.745378015369381,-3.0502616310796546
8374,-0.9386571861413512,1,2,-0.36905973083960103,0.14619043095747067
3569,-0.9038623238831404,2,1,1.2237098718728658,-2.6620985200459946
4226,0.3622204278454977,2,0,3.1543668195078762,3.2171394514665956
5158,0.6596319613383077,1,2,-0.23983072028305802,-0.28735110071147435
7982,-0.3399879374389534,1,1,-0.22063765489105577,1.1266450552543459
6185,-0.1737497733814017,3,2,-1.0197075115046488,-1.1168602524877278
8059,0.0872275529818824,3,1,-1.4384800730770175,-1.8164356279410143
938,-0.4255552655101697,0,0,0.29428928285285005,-1.2058960522954767
60,-0.7356182024121496,1,1,-0.8589323608848431,-0.4028747182990026
1240,-0.7142306438397479,1,0,-0.5273659557050504,-0.4044533491126289
5760,-0.5164976304524906,0,0,0.034159152068824195,-0.3017186917995233
5136,0.9358636567613534,0,1,0.9507055232221074,-1.4214170670592985
8174,0.8056161189113715,1,1,-0.9726910867352903,-1.7429781950529672
6856,-0.9672648329952612,0,2,0.19984874338077444,-1.2575440286389463
2120,-0.2922220865693616,2,2,3.874992692151381,1.4802741057587092
1524,0.0095010625316132,1,2,-0.5988597801647053,3.4109436629296126
7617,-0.9064824669557028,2,1,2.529390443942705,0.27816371975250515
153,-0.4830630844898487,0,0,0.38946450349918205,1.5297598900976226
6344,0.1973732753362427,0,0,-0.09310429737338198,2.204749688934258
481,0.1676339140151925,3,0,-1.754688279086904,0.12524549146665873
6122,0.749605811044072,3,1,-1.1717700102637876,-0.5167974848862387
4460,0.9254969403925388,2,0,1.9470520085951877,-0.07744581879916297
7674,-0.251044047357295,3,0,-1.1268820958032086,-0.40718851579737175
7101,0.7487151417180689,1,2,0.005795675118125079,-0.22039456846523453
3920,0.6264006566453271,2,2,2.912344342905554,-1.2152791132891172
7658,-0.1587730166138068,2,1,0.8789204933177113,0.9341237982424614
7411,0.7580461038787079,0,0,0.2067941358584651,0.7522738057552297
1762,-0.5899762849253523,0,1,-0.031766149325736424,1.6472214768576017
7634,0.0961118323170631,2,2,3.1650960541385915,1.3415171133092672
7315,-0.4358115913778633,2,2,2.0385165782015773,-0.694859429721289
750,0.8285912697052542,3,1,-1.3168128889232809,0.02469393960737765
1785,-0.2982609930402782,3,2,-1.4505650485169883,-0.878239663980979
8142,-0.975314103407845,3,0,-2.252331325259931,4.174345894162152
7479,0.7384124059205033,1,1,-0.4336394383279306,-0.41945446000219205
6212,0.7039952499871001,1,2,-0.9488270168547862,1.433276352912732
4501,0.922807610176816,3,1,-2.356415371137881,1.5727005847801925
4853,-0.8985695693175106,0,0,0.23499499103775223,0.9251075559771239
2711,0.6855396741178368,2,2,2.3422107766171023,0.5825016237440976
6766,0.081962949178443,2,0,3.4790743334103063,-0.024228027950594977
7914,-0.0247650843330491,1,0,-0.5206699182412104,0.5684517789246559
4193,0.2631679790319845,3,1,-4.054129670708309,-1.2792273046972291
1333,-0.233249987901287,2,2,2.5170984395829183,0.043428092373092364
1250,0.5812667576768049,0,1,0.4056252659380507,-1.0344289295233322
6887,0.0160358374414082,2,1,2.8440762688786885,-1.5137211531202592
2854,0.8527919358847784,2,0,1.852294503022295,-0.41724037829234284
186,-0.1848713755237392,0,0,0.5236155580507166,-3.3372031427549103
1136,-0.728602084166498,2,1,1.799565894307165,0.5060552934533765
8448,-0.3938193712603348,3,1,-1.4102741475990612,-1.5322064350953999
8735,-0.696540724665911,3,1,-0.9081341541023314,-1.4450834290081593
2058,0.5785600846390424,0,0,0.19943397535532795,0.0711880880346991
8197,0.8447503728523695,2,1,3.6391745088907603,0.3815096082995931
3850,0.5339869323062376,3,0,-0.8144243048002945,0.4179900318784912
148,0.8425274246261916,2,0,0.6712175841603873,0.3522974533686542
4124,0.3104768195851963,0,0,0.504666854499259,0.5508286158095165
4889,0.0398405541942918,2,2,0.9728514347112466,1.1247986022681449
7930,-0.5285700666133228,2,0,1.1427235448573063,-1.1437546194054293
3363,-0.5156929555723144,3,0,-2.3884913044489746,-0.09361183997857635
4788,0.7574962263655385,3,2,-3.237251138912832,1.04116101371977
2866,-0.2951446051041371,3,2,-1.569021957437438,-1.7200109386914388
3776,-0.2596063177577692,3,1,-2.8716621963732383,0.7521282695838029
1386,-0.6230970155890501,2,1,1.8536904619862191,-0.4090329784667961
5941,-0.250645773610777,2,1,1.3042974819114643,-2.741472837018198
3067,-0.3190140298619575,0,2,0.04177526875604855,-0.23477939476170082
8092,-0.9158998273959088,1,0,-0.3167894808369845,1.5162842666319574
5695,-0.1674504055489085,2,0,0.7014117896792849,-0.30506174818710546
3629,-0.3437602853435029,3,0,-1.2435653165815737,1.7309617758532714
8503,0.4173968628008144,1,2,-0.1914484355408025,-0.9713336796853521
4797,-0.2743688106321491,3,0,-3.179314109291965,-1.1638388205046741
7903,-0.6473830811418317,3,1,-1.7689290508764217,3.921011722343151
3028,-0.5736773797301238,3,1,-0.9180967663064405,-1.503034836502702
2969,0.1843699802598823,0,0,0.13224320841130463,-0.7672226631593602
8351,0.1237756779984304,3,1,-0.8594163574493751,1.6416693026159521
1708,0.9084448768154728,1,0,-0.2604252376714365,1.0352760090258861
2953,0.3176796893665263,2,1,1.9275471302770961,1.2078289880876658
454,-0.576998470371068,3,1,-0.9685428838057052,-1.9055637112303607
6964,0.4717557345976191,0,0,0.559180307861926,-0.020047300976345234
6136,-0.2280159855598034,2,1,1.7483934070468279,0.7220104891789338
8178,-0.8860531462003454,2,1,1.3298112790508112,-3.3297954774619467
6411,0.3112888299834495,1,2,-0.1540349630929062,-0.23584461536432055
609,0.805163780049148,2,1,2.5555999995831815,1.903156153018766
4263,-0.6765444860212622,1,0,-0.4601745198358479,-1.5907101307820088
4826,-0.4726648493584542,0,0,0.2883626456723517,-3.501541069166599
645,-0.7298935465820169,1,1,-0.47400562761993115,-2.3703079067833404
7454,0.8206408769476352,3,1,-1.733377922611782,1.43689213827526
2074,0.3828180927173783,3,1,-1.150892105652086,-1.4134426436114815
4052,0.0931057272715358,0,1,0.7912106257746286,-2.3644273178494335
7959,-0.3723614980703926,1,1,-0.4218061066654759,2.0110426070586187
1622,0.7705702360240447,2,0,1.3025733933029415,-0.6761637452584187
4683,-0.78090352599627,3,0,-1.0807694850023994,-1.5325746788719776
5497,-0.2496636008027566,3,0,-0.8026853232472646,-0.09139449455580671
7141,-0.4308716434411346,0,0,0.5753041470614281,1.203358337572518
7320,0.5321111444275353,2,0,1.2237096403604177,1.2014130405884735
5796,0.6040619750464642,2,2,4.922635852045923,-1.0611156542366007
7184,-0.781180671291704,0,1,0.09296799266143135,2.4847466348068643
2081,-0.3511795299523941,2,1,1.2394867051935674,0.4944986366119486
7077,0.2044738156733183,2,2,3.359941376707389,-1.0571734043306513
40,0.6726403417502258,2,1,1.110561444038281,0.2898938586760113
5475,-0.9432595618957051,2,1,2.784618220756613,-4.414032791103527
2089,-0.8854475383044109,2,2,2.3824034268002316,1.0840007771068993
3924,0.5370074216605452,1,0,-0.504657770920048,1.0693261171858344
2175,0.1854575692951183,2,0,3.616594292560448,2.802136824199511
7313,-0.3522953786646465,3,1,-3.143674564050336,0.30935303690759436
8318,-0.4285807576471803,3,1,-1.398929390905763,-1.3027835908355463
74,-0.7786343759290282,3,0,-4.006259485316093,-0.4896159476631334
8337,-0.8371364645336621,3,0,-2.2999659685861777,3.23322642868214
3798,0.8410857829082192,3,1,-1.9690080187260999,-0.7262072850114089
2657,-0.6604731197848819,2,1,1.513469593490937,3.0025505529467225
3180,0.3722386893068792,2,1,1.4324826629284675,-1.8122414778207185
2076,-0.3300952644650894,2,2,0.7588958204166286,0.3667007878787845
441,-0.2386734661380027,1,1,-0.00016013883978619782,-1.5496290424321544
8296,0.2331191431460069,2,0,3.2975517783487844,0.16873360703719123
2051,0.8047598249211181,3,2,-1.6003850494558711,0.6456505520723493
2541,-0.0178492912458214,3,2,-1.6964137007581337,2.16822934058068
7402,0.9237913979508354,1,0,-0.0015005163962640948,-0.8336157471811889
1301,0.2288462424183974,2,2,1.4532568502268606,2.4088911001781557
5877,-0.420972408297986,0,0,0.6517607338796655,1.6662692814273188
7368,0.2036450638126696,3,0,-2.1259354934281625,-0.721894225806647
3430,0.8188850608650264,0,1,0.8460605856154906,-0.3415095486944885
1304,0.4045120542092189,2,2,0.8866019225857525,-0.17975428481472833
236,-0.3679952629060168,3,2,-3.0918641389137695,1.2000212965679493
8793,0.3880729489726626,1,1,-0.47901838398562296,-0.6184116547292159
2599,-0.4702680351013628,1,0,-0.9072203898134132,-1.5483455858068063
4616,-0.0864084349438951,2,1,1.8318979461095624,-0.8153349562974371
2573,-0.0324554173240059,1,1,0.048894801420599224,-2.15710347862477
3280,0.0547959298303317,3,0,-1.2501786738643879,1.0919749595407817
3186,0.7361487728512977,3,0,-1.9192551472590231,0.7463565225303511
3953,0.0285707873094172,2,2,0.7549553922197438,-0.891494813569755
2768,-0.7449753286204965,3,1,-0.5253424752620097,1.3527678240564658
4831,0.817670744638328,3,1,-1.8489360078747463,0.9093410266693104
4223,0.1522799267102055,2,1,1.7452698344844206,0.6087271419063439
2106,-0.636595224924793,3,1,-1.5752613074955333,-1.377804642490694
2679,-0.4460826662050428,1,0,-0.5713331597377846,-0.40006273723742075
7325,0.3333485056876661,2,1,1.099745381703085,0.27095012304095983
2761,-0.6750176837669095,3,1,-1.3128774389860802,0.08254830613653619
4688,0.6694637689564362,3,1,-2.4358189234660736,-0.9663756198007283
5399,0.3212193795905644,0,1,0.5740755296105295,0.6363043451662487
1387,-0.6895189422508905,2,2,2.589460406515305,-0.18046002914081247
2901,0.8384847638831829,1,0,-0.82123574144884,-0.9340244057779085
3577,0.7113817096501414,3,2,-0.6430272824673131,-0.210268555243222
7868,0.5645053437536152,3,0,-2.003776243524602,3.6498254811065274
8689,-0.0650803947026346,0,0,0.26409860981420774,-2.0390007681653533
7083,-0.6938203742903915,3,0,-0.9176228290195216,-0.4668172295783788
8830,-0.3379605499383309,1,1,-0.5847684292608404,2.2590297875244953
7393,-0.2105628348975303,1,0,-0.6052164246636553,-1.528506612134942
5000,-0.1766485735072553,1,1,-0.8027449294872886,-2.5905229097260265
5853,0.3038099215657424,3,1,-1.834081890247519,1.3039058759510451
1279,-0.6921012906997872,1,2,-0.2986308111457274,1.0192704616491446
8473,-0.2066820426363882,3,2,-1.0652011355278375,0.18657863715502188
804,-0.98065127739434,1,2,-0.5205397431556906,-4.196948123858124
6404,0.765433979029257,2,1,0.8109945157672234,0.6742955696633657
1555,-0.4630515783835942,0,0,0.4076488657905735,0.43727526758923413
8532,0.0605559443215055,0,2,0.9903707455422421,0.4234777495687969
3190,0.698455428677321,1,0,-0.5917443972530909,-0.0766722303247207
4566,0.2131765185880063,2,1,1.485270433249816,-1.5010658048090892
4802,-0.5733730082295778,3,1,-1.7894199839175682,0.8754752997903136
8699,-0.8997452340845848,3,0,-2.12854194523449,-1.6471286923729866
7166,-0.4374449043062653,2,0,3.1061572748701294,0.007048186833885195
4841,-0.3535041827986886,0,1,0.01884356405645815,0.9086968122282336
3594,-0.4477133763305128,2,1,2.231035738275789,0.0857509490817457
6035,-0.9826451806167992,0,1,1.1641761889097064,-0.6594328920953051
6852,-0.4371916886922677,0,1,0.07356738112927197,3.148201003404408
6958,0.8414634151240141,2,2,4.485411211880121,0.09822318207790133
1920,0.7439481275959428,3,0,-3.002128951028819,-0.6590222366365025
513,-0.7066238449390743,3,2,-1.2880980288416521,-0.46586414189976805
4177,-0.2013542478836885,0,1,0.7139259691057629,-2.626395896306775
6843,0.0471872550403256,3,1,-1.022249255433696,-1.798432187744126
1308,-0.1879429155059644,2,1,1.4691385017893501,-0.8260299675704497
5667,0.3123668557027614,2,0,1.5438620119046251,-1.0861716145948697
914,0.941465811820768,1,1,-0.14940203576030486,-0.9185248265553456
3452,0.314515484172813,1,1,-0.2695275748854019,0.4878767279189206
3695,0.3975071258438161,1,1,-0.08964609224832275,-0.7648237810168882
4242,-0.0456902953643052,3,0,-0.9546260940463925,0.6781108815302646
3156,0.5328489851680742,3,1,-1.8306362219558296,0.2911151267773282
2198,-0.0760664699112774,3,0,-0.8757781651908862,-1.8433582986377608
7840,-0.6898976720992123,1,2,-0.12694903151456602,0.5248009202774396
774,0.5404132468974203,2,2,0.6210973081841042,-0.6345437241813078
4425,-0.9031903353534868,3,1,-1.8651804470503004,-0.7722786466092537
6150,-0.9819779986263631,2,0,3.056311005469314,-1.0460696362532944
6097,-0.7392659736552434,0,2,0.20962965758455354,0.6070570574201005
943,0.5395598894172315,1,0,0.07958722617013636,2.6262427392203196
822,-0.2750308690201848,2,0,2.751056345842503,-1.4016568698461915
6878,0.4861225155417954,1,1,-0.5973344248864852,0.3994885335219764
5005,-0.2974154477655626,3,0,-2.063745618385401,-0.1165048913110423
6612,-0.8807262705920313,3,0,-1.417655673810073,1.606725187272472
4277,0.263508712240061,3,0,-1.5589100772782802,2.1935079907140587
164,-0.6685193330868549,2,2,1.7141920655409555,1.044915080673179
5619,0.3219328257224543,1,0,-0.3694319092201452,3.222898275323446
4547,0.0288203269982474,1,0,-0.04228451129209365,0.45849966077743964
3983,0.480591947242684,3,1,-1.709500309960043,1.8246148996491771
2538,-0.6767349469643127,3,0,-2.3081166312977146,-4.333764539775552
6957,0.5446474342531729,2,1,3.449242807026718,0.26963997143288204
3191,-0.7111243178255149,2,0,0.9986377290945537,-2.1744497271185748
1311,0.5540919503681043,2,1,1.1744857459023441,3.226402554525201
8396,0.7951210868904814,2,2,1.503618862802928,-0.5237805485991031
5207,-0.1213023943075595,3,1,-0.9243177580742695,-1.014194638581672
8559,0.210547243688052,2,1,1.640749467714507,-2.770435851432589
7585,0.9758553697041212,3,1,-1.6305104037108091,2.0421871162602407
5383,-0.455900044089317,2,0,2.7697916790554036,0.05304507283415413
8157,0.9365729662202223,3,2,-1.8052846142021988,1.0364654855337334
3675,0.4515310712571405,0,1,0.3856919183951819,-0.030879760425086538
7776,-0.7929625638591906,2,1,1.823464983256244,1.3711600872151652
7218,0.6540545983234123,3,1,-1.8174735213227644,-0.8367005238168531
6722,-0.2037555559251842,0,1,0.35099623086908255,1.337950529299606
3300,0.7345464394183854,0,2,0.5752557046721842,1.3687607507474333
3310,-0.7074403828826523,3,1,-1.733777858814769,-1.1664341146340986
6904,-0.3136666965269936,1,0,-0.9222558105082519,2.021165592652093
7221,0.1406408508960046,3,0,-3.8157366669163553,0.6430303647919391
327,-0.743170608409121,2,1,1.452941075517944,-1.5373152407324653
5886,-0.1572046360294856,3,2,-1.060622362045632,3.834100996175175
2490,-0.2033277861204168,1,2,-0.09604044371519613,-1.93051367598209
8718,0.7104438240029614,2,1,0.7013691815866115,-1.5740302980372747
6103,0.2092010849137917,0,2,0.3494921585402141,2.5359000384310435
5954,-0.8870202502764113,2,1,0.7537428679213674,2.914064128021423
8691,0.6470912926541119,0,1,0.23792651104717338,-0.3636854023326526
4408,0.68077519984191,2,1,1.0377864717960412,-1.2632272699581657
832,-0.5512790003231365,3,1,-1.677234859059076,0.17805671766712072
3079,-0.8699954014001208,1,0,-0.3198843364497965,-1.8163947965902647
7516,0.1477923790708426,2,0,3.0318491349056504,1.225349404933162
3462,-0.4946544851701913,0,0,0.10652429466634357,4.667352716903449
5297,-0.0767739696589675,2,2,0.861628349501301,0.9674103489215599
1823,-0.8371558365399032,3,1,-1.1550457645453354,1.7829934764643631
7643,-0.3300699570161762,0,1,0.11466182799498106,-2.641232045901314
54,-0.7121779347039212,2,0,1.3166775925657208,1.755389370464968
6230,0.2668728880412363,0,0,0.6036728517769886,0.7158829370255329
4064,0.8403887102676337,3,2,-1.6901558667980785,0.5772357136821727
3451,0.4642725222596857,3,1,-1.855885894867795,1.0718559503663536
6305,-0.8579052838853016,2,2,1.3203049695203957,-2.4606741680950326
1901,-0.432082672825997,1,1,-0.4250605772783147,1.1819813545737266
1481,0.9843515905972032,1,1,-0.5856109443814544,0.7530832159413473
4873,-0.1349224913686433,0,0,0.6131977787350028,-0.4731019224214263
4895,0.2967229339961257,1,1,0.019992348632812504,-1.5101686482746102
7810,-0.3947079736052339,2,1,0.5806330308650578,1.6754779310144088
4150,0.1977473427519793,1,0,0.11955627378773907,-3.4078172205118817
7068,0.004276027958914,2,0,2.5309431941359173,1.3474568205742505
3335,0.7497945032027917,3,2,-1.679443335073256,-0.63451380485219
6016,0.69988134131534,2,2,3.5917531468718384,-2.7785821696025557
7811,-0.2274087560515549,1,0,-0.17479287428552429,-0.4905165486239394
4926,0.6329927358191327,1,0,-0.9440529260035511,-0.3802153124695131
946,0.6845723355239266,3,0,-2.8019513415638295,0.7037513687782543
5797,-0.0940594977165589,1,2,-0.42018254817808065,-0.08290357331594637
3293,0.4670049969771224,0,1,0.6485771311572793,-1.283244616572203
2161,-0.586448313959935,0,2,0.336304401949419,0.834081656415783
8847,-0.9140496567962928,0,0,0.21434811833392942,2.1839928452864874
5083,0.352898815891433,3,2,-1.9434224635047987,0.6471007148058483
6645,-0.8795230004440393,2,1,2.984461984234194,-2.3987764291526794
8234,-0.2542334617611901,2,1,1.7665139444422406,3.7801617996220465
3057,0.8161323209679467,0,2,0.4832612251924564,0.5404804753936507
7342,0.7686925275698335,2,1,1.3677958341380072,-0.4571957133008257
5490,-0.4475748466915414,1,1,-0.6470994168232737,0.14312424847104718
6733,0.9326882153247444,3,1,-1.1011424008179371,-1.3105046934089308
768,0.8702424610789647,3,1,-0.8292724337988342,3.061223439894483
2065,0.2922177689433192,3,1,-0.884052836487408,-0.3798862279935866
8546,0.2589521028472572,0,1,0.24274366958319,0.5440247440094206
3495,-0.7101013283749662,2,0,3.2417019645416265,-0.5686996024970076
7311,-0.2243089726575191,3,2,-1.423084315686574,3.3119190681442103
285,-0.7103708905668287,3,0,-2.7756490142077292,-0.36887469520839566
1500,-0.1731025712751426,2,1,1.0783367231834027,1.9568046102016636
